2 3 210.0  8.0000
2 4 187.5  8.0000
2 5 0.0  4.3165
2 6 8.0  6.9331
2 7 8.0  5.5863
2 8 8.0  8.5356
2 9 4.0  4.1527
2 10 6.0  11.7655
2 11 4.0  1.3644
2 12 7.0  12.8900
2 13 4.0  8.0842
2 14 2.0  8.6805
2 15 9.0  9.8127
2 16 7.0  2.1225
2 17 10.0  11.6330
2 18 2.0  11.5584
2 19 6.0  10.5414
2 20 3.0  5.1321
2 21 4.0  9.1579
2 22 8.0  15.0675
2 23 6.0  9.2907
2 24 1.0  2.1208
2 25 1.0  9.5639
2 26 0.0  13.9482
2 27 10.0  12.7240
2 28 0.0  2.9530
2 29 4.0  7.9926
2 30 0.0  10.5984
2 31 8.0  11.6862
2 32 10.0  8.3801
2 33 7.0  7.0983
2 34 7.0  3.5400
2 35 1.0  4.1542
2 36 7.0  10.2853
2 37 2.0  11.2651
2 38 9.0  4.3923
2 39 2.0  8.6428
2 40 6.0  13.0377
3 1 112.5  8.0000
3 2 217.5  8.0000
3 3 0.0  0.0000
3 4 180.0  11.3137
3 5 5.0  3.8668
3 6 7.0  12.8712
3 7 8.0  2.6545
3 8 10.0  3.6301
3 9 4.0  6.5822
3 10 8.0  6.8255
3 11 3.0  8.2232
3 12 6.0  10.3341
3 13 2.0  3.3577
3 14 1.0  8.0592
3 15 10.0  5.9840
3 16 3.0  9.7583
3 17 0.0  15.2671
3 18 10.0  9.8629
3 19 0.0  3.5442
3 20 1.0  11.9238
3 21 1.0  9.2708
3 22 1.0  11.3061
3 23 7.0  12.6585
3 24 0.0  9.0254
3 25 8.0  2.9846
3 26 3.0  9.1297
3 27 1.0  10.7694
3 28 2.0  7.4780
3 29 4.0  1.4567
3 30 8.0  10.3230
3 31 4.0  10.8852
3 32 10.0  8.1674
3 33 9.0  4.3436
3 34 8.0  8.7391
3 35 9.0  5.4238
3 36 3.0  6.6111
3 37 2.0  3.7341
3 38 6.0  10.5115
3 39 0.0  13.4691
3 40 5.0  7.6355
4 1 210.0  8.0000
4 2 105.0  8.0000
4 3 202.5  11.3137
4 4 0.0  0.0000
4 5 4.0  9.8180
4 6 3.0  3.8662
4 7 8.0  10.4846
4 8 5.0  13.9563
4 9 3.0  5.1658
4 10 7.0  9.8401
4 11 5.0  9.3606
4 12 2.0  8.0544
4 13 9.0  13.4965
4 14 4.0  4.6980
4 15 10.0  8.0380
4 16 7.0  6.8953
4 17 1.0  4.0356
4 18 0.0  6.4990
4 19 9.0  11.4088
4 20 1.0  12.4104
4 21 4.0  3.8816
4 22 4.0  10.6578
4 23 5.0  1.4133
4 24 4.0  9.9929
4 25 2.0  10.5578
4 26 1.0  10.9687
4 27 0.0  7.3852
4 28 3.0  5.3442
4 29 1.0  12.2915
4 30 7.0  4.6653
4 31 4.0  5.7067
4 32 6.0  4.2879
4 33 9.0  13.2600
4 34 6.0  11.5400
4 35 4.0  11.0841
4 36 0.0  8.0017
4 37 9.0  12.5165
4 38 1.0  4.3003
4 39 5.0  2.6790
4 40 1.0  11.0228
5 1 7.0  9.6287
5 2 8.0  4.3165
5 3 2.0  3.8668
5 4 3.0  9.8180
5 5 0.0  0.0000
5 6 2.0  10.2704
5 7 1.0  1.2814
5 8 10.0  4.4573
5 9 1.0  4.6575
5 10 1.0  9.2742
5 11 6.0  4.3687
5 12 1.0  11.7186
5 13 6.0  3.9845
5 14 0.0  8.2008
5 15 4.0  7.7064
5 16 8.0  6.2864
5 17 0.0  13.8378
5 18 5.0  10.7651
5 19 8.0  6.9738
5 20 2.0  8.0954
5 21 5.0  9.1671
5 22 2.0  13.3583
5 23 4.0  11.2312
5 24 9.0  5.1586
5 25 9.0  6.1104
5 26 10.0  11.6365
5 27 3.0  11.8674
5 28 9.0  4.8184
5 29 8.0  3.6776
5 30 2.0  10.5208
5 31 1.0  11.3956
5 32 7.0  8.1000
5 33 7.0  3.4508
5 34 8.0  4.9991
5 35 9.0  2.0019
5 36 10.0  8.3140
5 37 8.0  7.4598
5 38 8.0  7.6989
5 39 8.0  11.4042
5 40 7.0  10.3834
6 1 10.0  11.5129
6 2 3.0  6.9331
6 3 8.0  12.8712
6 4 3.0  3.8662
6 5 1.0  10.2704
6 6 0.0  0.0000
6 7 2.0  11.2854
6 8 0.0  14.7195
6 9 2.0  6.3082
6 10 5.0  13.1007
6 11 6.0  8.1057
6 12 4.0  11.8521
6 13 10.0  14.2453
6 14 7.0  8.0986
6 15 8.0  11.1304
6 16 9.0  5.0478
6 17 5.0  5.5113
6 18 5.0  10.2856
6 19 10.0  13.8978
6 20 2.0  10.0506
6 21 2.0  7.5565
6 22 10.0  14.4500
6 23 1.0  4.2063
6 24 7.0  8.4221
6 25 7.0  12.9430
6 26 9.0  14.5291
6 27 6.0  11.2240
6 28 4.0  5.5060
6 29 6.0  13.4987
6 30 1.0  8.5048
6 31 1.0  9.5674
6 32 1.0  7.6599
6 33 0.0  13.6041
6 34 5.0  10.1805
6 35 9.0  10.8902
6 36 1.0  11.2430
6 37 6.0  14.9363
6 38 0.0  2.6082
6 39 10.0  2.2550
6 40 6.0  14.3621
7 1 6.0  9.2610
7 2 6.0  5.5863
7 3 8.0  2.6545
7 4 3.0  10.4846
7 5 2.0  1.2814
7 6 3.0  11.2854
7 7 0.0  0.0000
7 8 10.0  3.4955
7 9 5.0  5.3487
7 10 8.0  8.6281
7 11 9.0  5.6372
7 12 7.0  11.4631
7 13 8.0  3.0268
7 14 7.0  8.2947
7 15 7.0  7.2638
7 16 5.0  7.5183
7 17 3.0  14.5201
7 18 5.0  10.6571
7 19 9.0  5.9612
7 20 5.0  9.2696
7 21 10.0  9.3647
7 22 10.0  12.8933
7 23 7.0  11.8917
7 24 0.0  6.4050
7 25 9.0  5.1760
7 26 10.0  10.9994
7 27 9.0  11.7092
7 28 10.0  5.7822
7 29 3.0  2.4090
7 30 8.0  10.6423
7 31 10.0  11.4263
7 32 10.0  8.2613
7 33 1.0  2.9560
7 34 3.0  6.0922
7 35 7.0  2.8241
7 36 2.0  7.8942
7 37 3.0  6.3377
7 38 0.0  8.7570
7 39 2.0  12.2659
7 40 8.0  9.6500
8 1 6.0  11.6231
8 2 0.0  8.5356
8 3 3.0  3.6301
8 4 4.0  13.9563
8 5 7.0  4.4573
8 6 10.0  14.7195
8 7 9.0  3.4955
8 8 0.0  0.0000
8 9 8.0  8.8403
8 10 2.0  10.4158
8 11 5.0  8.1592
8 12 3.0  13.9500
8 13 1.0  0.4742
8 14 4.0  11.3749
8 15 8.0  9.6001
8 16 10.0  10.6144
8 17 0.0  17.9897
8 18 7.0  13.4097
8 19 7.0  6.8738
8 20 0.0  10.9759
8 21 10.0  12.5294
8 22 4.0  14.9159
8 23 8.0  15.3582
8 24 7.0  8.6998
8 25 3.0  6.5285
8 26 0.0  12.6758
8 27 2.0  14.3558
8 28 5.0  9.2373
8 29 3.0  2.1739
8 30 0.0  13.7009
8 31 7.0  14.3574
8 32 9.0  11.4131
8 33 6.0  1.7737
8 34 6.0  7.7204
8 35 1.0  4.6044
8 36 10.0  10.2311
8 37 0.0  6.6533
8 38 0.0  12.1554
8 39 6.0  15.7590
8 40 9.0  11.1349
9 1 3.0  7.2640
9 2 0.0  4.1527
9 3 10.0  6.5822
9 4 2.0  5.1658
9 5 3.0  4.6575
9 6 5.0  6.3082
9 7 2.0  5.3487
9 8 3.0  8.8403
9 9 0.0  0.0000
9 10 1.0  8.0308
9 11 9.0  5.3762
9 12 1.0  8.7408
9 13 9.0  8.3740
9 14 0.0  4.5348
9 15 9.0  5.9894
9 16 6.0  4.5532
9 17 3.0  9.1952
9 18 7.0  7.4095
9 19 6.0  7.8131
9 20 6.0  9.2782
9 21 10.0  5.1149
9 22 6.0  10.9677
9 23 3.0  6.5787
9 24 9.0  6.2409
9 25 1.0  6.8220
9 26 7.0  10.0483
9 27 8.0  8.5755
9 28 10.0  1.4714
9 29 7.0  7.3321
9 30 9.0  6.5592
9 31 5.0  7.6083
9 32 3.0  4.2534
9 33 10.0  8.0946
9 34 4.0  7.3398
9 35 2.0  6.0726
9 36 1.0  6.3718
9 37 5.0  8.7823
9 38 7.0  4.1200
9 39 1.0  6.9669
9 40 6.0  9.3400
10 1 6.0  2.2333
10 2 10.0  11.7655
10 3 8.0  6.8255
10 4 5.0  9.8401
10 5 8.0  9.2742
10 6 4.0  13.1007
10 7 9.0  8.6281
10 8 0.0  10.4158
10 9 1.0  8.0308
10 10 0.0  0.0000
10 11 4.0  12.6643
10 12 7.0  4.2466
10 13 9.0  10.1774
10 14 10.0  5.1421
10 15 8.0  2.0557
10 16 7.0  12.5767
10 17 9.0  12.8003
10 18 4.0  4.6597
10 19 5.0  3.8132
10 20 8.0  16.7457
10 21 0.0  6.1112
10 22 1.0  4.5135
10 23 1.0  10.6985
10 24 4.0  13.5859
10 25 0.0  3.8934
10 26 3.0  2.3719
10 27 4.0  5.0129
10 28 10.0  9.5006
10 29 8.0  8.2666
10 30 10.0  6.1893
10 31 1.0  6.0384
10 32 3.0  5.5570
10 33 3.0  11.0998
10 34 9.0  14.0532
10 35 9.0  11.2645
10 36 6.0  1.8600
10 37 7.0  4.6512
10 38 3.0  11.7208
10 39 4.0  12.5153
10 40 5.0  1.3124
11 1 2.0  12.3847
11 2 6.0  1.3644
11 3 10.0  8.2232
11 4 0.0  9.3606
11 5 3.0  4.3687
11 6 5.0  8.1057
11 7 6.0  5.6372
11 8 0.0  8.1592
11 9 9.0  5.3762
11 10 9.0  12.6643
11 11 0.0  0.0000
11 12 8.0  14.0644
11 13 8.0  7.7372
11 14 8.0  9.9083
11 15 7.0  10.7763
11 16 10.0  3.0923
11 17 6.0  12.9553
11 18 10.0  12.7769
11 19 1.0  11.0843
11 20 5.0  4.0818
11 21 5.0  10.4478
11 22 9.0  16.1647
11 23 4.0  10.6422
11 24 7.0  0.9220
11 25 2.0  10.1403
11 26 1.0  14.9105
11 27 5.0  13.9429
11 28 8.0  4.2802
11 29 8.0  7.9705
11 30 6.0  11.8921
11 31 0.0  12.9660
11 32 0.0  9.6285
11 33 8.0  6.5663
11 34 4.0  2.1833
11 35 9.0  3.5721
11 36 7.0  11.2854
11 37 8.0  11.7055
11 38 3.0  5.6388
11 39 0.0  9.9161
11 40 8.0  13.9061
12 1 2.0  2.3480
12 2 9.0  12.8900
12 3 3.0  10.3341
12 4 8.0  8.0544
12 5 6.0  11.7186
12 6 0.0  11.8521
12 7 7.0  11.4631
12 8 1.0  13.9500
12 9 8.0  8.7408
12 10 6.0  4.2466
12 11 4.0  14.0644
12 12 0.0  0.0000
12 13 1.0  13.6340
12 14 5.0  4.2853
12 15 9.0  4.3506
12 16 8.0  13.0133
12 17 7.0  9.8825
12 18 10.0  1.5678
12 19 0.0  7.9090
12 20 2.0  18.0188
12 21 5.0  4.3436
12 22 7.0  2.6034
12 23 2.0  8.3972
12 24 3.0  14.9544
12 25 2.0  7.7174
12 26 7.0  3.6543
12 27 1.0  0.9220
12 28 7.0  10.0827
12 29 2.0  11.7810
12 30 5.0  3.4163
12 31 7.0  2.5856
12 32 8.0  4.6614
12 33 5.0  14.2764
12 34 3.0  15.8640
12 35 0.0  13.6809
12 36 2.0  3.7239
12 37 7.0  8.8486
12 38 9.0  11.3131
12 39 7.0  10.5923
12 40 6.0  4.6457
13 1 5.0  11.3170
13 2 0.0  8.0842
13 3 0.0  3.3577
13 4 6.0  13.4965
13 5 5.0  3.9845
13 6 7.0  14.2453
13 7 1.0  3.0268
13 8 10.0  0.4742
13 9 4.0  8.3740
13 10 1.0  10.1774
13 11 0.0  7.7372
13 12 7.0  13.6340
13 13 0.0  0.0000
13 14 6.0  10.9750
13 15 2.0  9.2886
13 16 10.0  10.1565
13 17 9.0  17.5308
13 18 7.0  13.0573
13 19 1.0  6.7127
13 20 3.0  10.6417
13 21 7.0  12.1194
13 22 4.0  14.6637
13 23 0.0  14.8998
13 24 4.0  8.2989
13 25 9.0  6.3064
13 26 1.0  12.4623
13 27 3.0  14.0193
13 28 9.0  8.7631
13 29 9.0  1.9113
13 30 1.0  13.3072
13 31 3.0  13.9822
13 32 4.0  11.0035
13 33 4.0  1.5099
13 34 3.0  7.3739
13 35 2.0  4.1988
13 36 10.0  9.9226
13 37 7.0  6.5678
13 38 9.0  11.6820
13 39 0.0  15.2877
13 40 4.0  10.9393
14 1 0.0  3.4163
14 2 0.0  8.6805
14 3 4.0  8.0592
14 4 7.0  4.6980
14 5 6.0  8.2008
14 6 5.0  8.0986
14 7 5.0  8.2947
14 8 4.0  11.3749
14 9 10.0  4.5348
14 10 4.0  5.1421
14 11 6.0  9.9083
14 12 7.0  4.2853
14 13 8.0  10.9750
14 14 0.0  0.0000
14 15 6.0  3.4087
14 16 9.0  8.7283
14 17 4.0  7.9114
14 18 5.0  2.8790
14 19 1.0  7.1267
14 20 0.0  13.7901
14 21 3.0  1.2447
14 22 1.0  6.7037
14 23 1.0  5.6157
14 24 8.0  10.7757
14 25 5.0  6.4278
14 26 2.0  6.4348
14 27 8.0  4.0439
14 28 3.0  5.8176
14 29 9.0  9.3484
14 30 7.0  2.3480
14 31 1.0  3.2061
14 32 3.0  0.4393
14 33 5.0  11.2477
14 34 1.0  11.8189
14 35 5.0  10.0296
14 36 2.0  3.3093
14 37 8.0  8.2477
14 38 10.0  7.1471
14 39 7.0  7.3739
14 40 10.0  6.3371
15 1 10.0  2.0319
15 2 9.0  9.8127
15 3 5.0  5.9840
15 4 6.0  8.0380
15 5 6.0  7.7064
15 6 9.0  11.1304
15 7 4.0  7.2638
15 8 8.0  9.6001
15 9 4.0  5.9894
15 10 4.0  2.0557
15 11 8.0  10.7763
15 12 5.0  4.3506
15 13 5.0  9.2886
15 14 7.0  3.4087
15 15 0.0  0.0000
15 16 0.0  10.5409
15 17 8.0  11.2971
15 18 9.0  4.0241
15 19 9.0  3.9640
15 20 0.0  14.8540
15 21 6.0  4.5465
15 22 5.0  5.6541
15 23 2.0  9.0213
15 24 7.0  11.6975
15 25 10.0  3.5124
15 26 1.0  4.1382
15 27 1.0  4.8167
15 28 10.0  7.4607
15 29 7.0  7.4304
15 30 1.0  5.0238
15 31 4.0  5.2396
15 32 7.0  3.7764
15 33 0.0  9.9854
15 34 2.0  12.2883
15 35 10.0  9.7071
15 36 4.0  0.6379
15 37 6.0  5.0501
15 38 7.0  9.6745
15 39 6.0  10.6874
15 40 3.0  3.3679
16 1 9.0  11.7586
16 2 10.0  2.1225
16 3 9.0  9.7583
16 4 3.0  6.8953
16 5 2.0  6.2864
16 6 5.0  5.0478
16 7 4.0  7.5183
16 8 0.0  10.6144
16 9 4.0  4.5532
16 10 2.0  12.5767
16 11 9.0  3.0923
16 12 10.0  13.0133
16 13 5.0  10.1565
16 14 9.0  8.7283
16 15 6.0  10.5409
16 16 0.0  0.0000
16 17 2.0  10.1396
16 18 0.0  11.5587
16 19 5.0  11.9247
16 20 2.0  5.5181
16 21 7.0  8.9192
16 22 6.0  15.3800
16 23 4.0  8.0290
16 24 1.0  3.3812
16 25 4.0  10.9253
16 26 7.0  14.5943
16 27 10.0  12.7001
16 28 6.0  3.0824
16 29 0.0  9.9216
16 30 6.0  10.2997
16 31 2.0  11.4322
16 32 4.0  8.3581
16 33 4.0  9.2137
16 34 10.0  5.1327
16 35 2.0  6.2766
16 36 7.0  10.9221
16 37 0.0  12.7570
16 38 6.0  2.7402
16 39 9.0  6.9820
16 40 9.0  13.8831
17 1 8.0  10.6792
17 2 0.0  11.6330
17 3 7.0  15.2671
17 4 7.0  4.0356
17 5 5.0  13.8378
17 6 6.0  5.5113
17 7 0.0  14.5201
17 8 6.0  17.9897
17 9 4.0  9.1952
17 10 5.0  12.8003
17 11 8.0  12.9553
17 12 9.0  9.8825
17 13 10.0  17.5308
17 14 10.0  7.9114
17 15 0.0  11.2971
17 16 3.0  10.1396
17 17 0.0  0.0000
17 18 4.0  8.5567
17 19 10.0  15.0010
17 20 10.0  15.4613
17 21 5.0  6.7543
17 22 3.0  12.3150
17 23 10.0  2.6323
17 24 9.0  13.4629
17 25 5.0  14.2313
17 26 7.0  13.3568
17 27 9.0  9.0096
17 28 1.0  9.2373
17 29 7.0  16.2958
17 30 2.0  6.7104
17 31 0.0  7.3008
17 32 5.0  7.5966
17 33 10.0  17.2848
17 34 9.0  15.1293
17 35 0.0  15.0248
17 36 6.0  11.0964
17 37 2.0  16.1226
17 38 6.0  7.4014
17 39 4.0  3.2683
17 40 8.0  13.8129
18 1 10.0  2.4325
18 2 10.0  11.5584
18 3 3.0  9.8629
18 4 8.0  6.4990
18 5 9.0  10.7651
18 6 2.0  10.2856
18 7 6.0  10.6571
18 8 10.0  13.4097
18 9 7.0  7.4095
18 10 3.0  4.6597
18 11 7.0  12.7769
18 12 1.0  1.5678
18 13 4.0  13.0573
18 14 4.0  2.8790
18 15 8.0  4.0241
18 16 9.0  11.5587
18 17 1.0  8.5567
18 18 0.0  0.0000
18 19 4.0  7.9210
18 20 0.0  16.6690
18 21 6.0  2.7835
18 22 7.0  4.1652
18 23 9.0  6.9040
18 24 10.0  13.6497
18 25 6.0  7.5362
18 26 7.0  4.8008
18 27 10.0  1.1662
18 28 0.0  8.6920
18 29 7.0  11.2727
18 30 3.0  1.9107
18 31 4.0  1.3870
18 32 4.0  3.2099
18 33 0.0  13.5533
18 34 1.0  14.6544
18 35 7.0  12.6774
18 36 6.0  3.4932
18 37 8.0  8.9582
18 38 10.0  9.7753
18 39 0.0  9.0633
18 40 8.0  5.4191
19 1 4.0  5.6215
19 2 3.0  10.5414
19 3 4.0  3.5442
19 4 5.0  11.4088
19 5 8.0  6.9738
19 6 9.0  13.8978
19 7 0.0  5.9612
19 8 4.0  6.8738
19 9 8.0  7.8131
19 10 4.0  3.8132
19 11 4.0  11.0843
19 12 1.0  7.9090
19 13 0.0  6.7127
19 14 0.0  7.1267
19 15 0.0  3.9640
19 16 7.0  11.9247
19 17 6.0  15.0010
19 18 8.0  7.9210
19 19 0.0  0.0000
19 20 7.0  15.0221
19 21 2.0  8.3489
19 22 0.0  8.2801
19 23 9.0  12.5674
19 24 7.0  11.9622
19 25 9.0  1.0018
19 26 0.0  5.8833
19 27 1.0  8.5577
19 28 5.0  9.1101
19 29 8.0  4.8412
19 30 0.0  8.9757
19 31 5.0  9.1890
19 32 5.0  7.4100
19 33 4.0  7.8599
19 34 6.0  11.9727
19 35 8.0  8.7838
19 36 7.0  4.4315
19 37 1.0  1.1220
19 38 4.0  11.9246
19 39 7.0  13.9240
19 40 6.0  4.2989
20 1 10.0  16.4274
20 2 1.0  5.1321
20 3 8.0  11.9238
20 4 0.0  12.4104
20 5 10.0  8.0954
20 6 7.0  10.0506
20 7 1.0  9.2696
20 8 6.0  10.9759
20 9 2.0  9.2782
20 10 7.0  16.7457
20 11 0.0  4.0818
20 12 2.0  18.0188
20 13 6.0  10.6417
20 14 10.0  13.7901
20 15 7.0  14.8540
20 16 4.0  5.5181
20 17 8.0  15.4613
20 18 9.0  16.6690
20 19 7.0  15.0221
20 20 0.0  0.0000
20 21 5.0  14.1898
20 22 9.0  20.1925
20 23 10.0  13.5066
20 24 9.0  3.1600
20 25 1.0  14.1086
20 26 6.0  18.9900
20 27 4.0  17.8328
20 28 6.0  7.9895
20 29 5.0  11.3847
20 30 8.0  15.6144
20 31 3.0  16.7251
20 32 9.0  13.4737
20 33 7.0  9.2111
20 34 2.0  3.2796
20 35 7.0  6.6253
20 36 7.0  15.3559
20 37 1.0  15.5546
20 38 1.0  8.1763
20 39 6.0  12.2133
20 40 6.0  17.9841
21 1 3.0  4.1409
21 2 3.0  9.1579
21 3 4.0  9.2708
21 4 3.0  3.8816
21 5 9.0  9.1671
21 6 1.0  7.5565
21 7 0.0  9.3647
21 8 0.0  12.5294
21 9 9.0  5.1149
21 10 9.0  6.1112
21 11 8.0  10.4478
21 12 2.0  4.3436
21 13 5.0  12.1194
21 14 7.0  1.2447
21 15 0.0  4.5465
21 16 4.0  8.9192
21 17 0.0  6.7543
21 18 4.0  2.7835
21 19 0.0  8.3489
21 20 4.0  14.1898
21 21 0.0  0.0000
21 22 10.0  6.9176
21 23 1.0  4.5936
21 24 2.0  11.2770
21 25 4.0  7.6672
21 26 3.0  7.0882
21 27 7.0  3.8481
21 28 0.0  6.2164
21 29 2.0  10.5348
21 30 8.0  1.4456
21 31 5.0  2.5353
21 32 6.0  1.1163
21 33 9.0  12.3203
21 34 6.0  12.4533
21 35 0.0  10.9182
21 36 2.0  4.3516
21 37 2.0  9.4679
21 38 1.0  7.0062
21 39 2.0  6.5405
21 40 2.0  7.2225
22 1 9.0  3.7932
22 2 0.0  15.0675
22 3 8.0  11.3061
22 4 0.0  10.6578
22 5 3.0  13.3583
22 6 3.0  14.4500
22 7 0.0  12.8933
22 8 8.0  14.9159
22 9 3.0  10.9677
22 10 2.0  4.5135
22 11 8.0  16.1647
22 12 5.0  2.6034
22 13 10.0  14.6637
22 14 9.0  6.7037
22 15 8.0  5.6541
22 16 3.0  15.3800
22 17 10.0  12.3150
22 18 2.0  4.1652
22 19 3.0  8.2801
22 20 10.0  20.1925
22 21 0.0  6.9176
22 22 0.0  0.0000
22 23 6.0  10.9720
22 24 6.0  17.0740
22 25 9.0  8.4046
22 26 1.0  2.5622
22 27 4.0  3.3516
22 28 9.0  12.3738
22 29 3.0  12.7565
22 30 3.0  6.0125
22 31 0.0  5.1042
22 32 4.0  7.1122
22 33 1.0  15.5177
22 34 9.0  17.8290
22 35 1.0  15.3577
22 36 1.0  5.0451
22 37 2.0  8.9912
22 38 4.0  13.8265
22 39 10.0  13.1861
22 40 8.0  4.1342
23 1 6.0  8.7131
23 2 10.0  9.2907
23 3 5.0  12.6585
23 4 0.0  1.4133
23 5 9.0  11.2312
23 6 1.0  4.2063
23 7 6.0  11.8917
23 8 1.0  15.3582
23 9 9.0  6.5787
23 10 9.0  10.6985
23 11 3.0  10.6422
23 12 6.0  8.3972
23 13 7.0  14.8998
23 14 9.0  5.6157
23 15 1.0  9.0213
23 16 5.0  8.0290
23 17 9.0  2.6323
23 18 3.0  6.9040
23 19 2.0  12.5674
23 20 10.0  13.5066
23 21 7.0  4.5936
23 22 2.0  10.9720
23 23 0.0  0.0000
23 24 3.0  11.2316
23 25 8.0  11.7541
23 26 10.0  11.5871
23 27 3.0  7.6272
23 28 8.0  6.7208
23 29 10.0  13.6685
23 30 7.0  4.9952
23 31 7.0  5.8801
23 32 7.0  5.2485
23 33 2.0  14.6731
23 34 5.0  12.8255
23 35 1.0  12.4818
23 36 1.0  8.9065
23 37 3.0  13.6843
23 38 0.0  5.3306
23 39 7.0  2.3033
23 40 5.0  11.8143
24 1 9.0  13.2973
24 2 5.0  2.1208
24 3 6.0  9.0254
24 4 2.0  9.9929
24 5 10.0  5.1586
24 6 4.0  8.4221
24 7 4.0  6.4050
24 8 3.0  8.6998
24 9 0.0  6.2409
24 10 5.0  13.5859
24 11 5.0  0.9220
24 12 0.0  14.9544
24 13 1.0  8.2989
24 14 5.0  10.7757
24 15 1.0  11.6975
24 16 8.0  3.3812
24 17 4.0  13.4629
24 18 4.0  13.6497
24 19 5.0  11.9622
24 20 3.0  3.1600
24 21 10.0  11.2770
24 22 10.0  17.0740
24 23 10.0  11.2316
24 24 0.0  0.0000
24 25 10.0  11.0266
24 26 4.0  15.8322
24 27 9.0  14.8159
24 28 0.0  5.0733
24 29 6.0  8.6850
24 30 9.0  12.7182
24 31 8.0  13.8034
24 32 9.0  10.4853
24 33 5.0  7.0358
24 34 0.0  1.7801
24 35 4.0  4.1003
24 36 8.0  12.2050
24 37 0.0  12.5581
24 38 6.0  6.0755
24 39 10.0  10.3485
24 40 3.0  14.8265
25 1 7.0  5.3766
25 2 2.0  9.5639
25 3 6.0  2.9846
25 4 5.0  10.5578
25 5 4.0  6.1104
25 6 0.0  12.9430
25 7 6.0  5.1760
25 8 10.0  6.5285
25 9 5.0  6.8220
25 10 9.0  3.8934
25 11 4.0  10.1403
25 12 6.0  7.7174
25 13 8.0  6.3064
25 14 1.0  6.4278
25 15 6.0  3.5124
25 16 7.0  10.9253
25 17 4.0  14.2313
25 18 2.0  7.5362
25 19 6.0  1.0018
25 20 10.0  14.1086
25 21 10.0  7.6672
25 22 3.0  8.4046
25 23 6.0  11.7541
25 24 2.0  11.0266
25 25 0.0  0.0000
25 26 1.0  6.1560
25 27 10.0  8.2829
25 28 8.0  8.1100
25 29 10.0  4.3966
25 30 5.0  8.4136
25 31 5.0  8.7352
25 32 0.0  6.6756
25 33 1.0  7.3215
25 34 8.0  11.1034
25 35 6.0  7.9793
25 36 4.0  4.0667
25 37 1.0  1.9955
25 38 5.0  10.9375
25 39 0.0  13.0334
25 40 0.0  4.6509
26 1 10.0  3.0186
26 2 7.0  13.9482
26 3 2.0  9.1297
26 4 3.0  10.9687
26 5 4.0  11.6365
26 6 1.0  14.5291
26 7 7.0  10.9994
26 8 9.0  12.6758
26 9 5.0  10.0483
26 10 10.0  2.3719
26 11 4.0  14.9105
26 12 2.0  3.6543
26 13 9.0  12.4623
26 14 5.0  6.4348
26 15 8.0  4.1382
26 16 9.0  14.5943
26 17 5.0  13.3568
26 18 5.0  4.8008
26 19 7.0  5.8833
26 20 4.0  18.9900
26 21 0.0  7.0882
26 22 1.0  2.5622
26 23 3.0  11.5871
26 24 10.0  15.8322
26 25 9.0  6.1560
26 26 0.0  0.0000
26 27 7.0  4.5751
26 28 4.0  11.5145
26 29 8.0  10.5525
26 30 1.0  6.6685
26 31 2.0  6.1100
26 32 8.0  6.8741
26 33 9.0  13.4369
26 34 9.0  16.3718
